,emotion,file_path,gender,statement
939,fearful,./data/engie/Actor_03/03-01-06-01-01-01-03.png,M,Kids are talking by the door
940,angry,./data/engie/Actor_03/03-01-05-01-01-02-03.png,M,Kids are talking by the door
941,happy,./data/engie/Actor_03/03-02-03-02-01-01-03.png,M,Kids are talking by the door
942,surprised,./data/engie/Actor_03/03-01-08-01-02-02-03.png,M,Dogs are sitting by the door
943,surprised,./data/engie/Actor_03/03-01-08-02-01-02-03.png,M,Kids are talking by the door
944,happy,./data/engie/Actor_03/03-01-03-02-02-01-03.png,M,Dogs are sitting by the door
945,angry,./data/engie/Actor_03/03-02-05-01-02-02-03.png,M,Dogs are sitting by the door
946,fearful,./data/engie/Actor_03/03-02-06-01-02-01-03.png,M,Dogs are sitting by the door
947,fearful,./data/engie/Actor_03/03-02-06-02-01-01-03.png,M,Kids are talking by the door
948,angry,./data/engie/Actor_03/03-02-05-02-01-02-03.png,M,Kids are talking by the door
949,happy,./data/engie/Actor_03/03-01-03-01-01-01-03.png,M,Kids are talking by the door
950,sad,./data/engie/Actor_03/03-02-04-01-01-01-03.png,M,Kids are talking by the door
951,calm,./data/engie/Actor_03/03-01-02-02-01-02-03.png,M,Kids are talking by the door
952,calm,./data/engie/Actor_03/03-01-02-01-02-02-03.png,M,Dogs are sitting by the door
953,sad,./data/engie/Actor_03/03-02-04-02-02-01-03.png,M,Dogs are sitting by the door
954,neutral,./data/engie/Actor_03/03-01-01-01-02-01-03.png,M,Dogs are sitting by the door
955,fearful,./data/engie/Actor_03/03-01-06-01-02-01-03.png,M,Dogs are sitting by the door
956,happy,./data/engie/Actor_03/03-02-03-02-02-01-03.png,M,Dogs are sitting by the door
957,angry,./data/engie/Actor_03/03-01-05-01-02-02-03.png,M,Dogs are sitting by the door
958,angry,./data/engie/Actor_03/03-01-05-02-01-02-03.png,M,Kids are talking by the door
959,happy,./data/engie/Actor_03/03-02-03-01-01-01-03.png,M,Kids are talking by the door
960,fearful,./data/engie/Actor_03/03-01-06-02-01-01-03.png,M,Kids are talking by the door
961,sad,./data/engie/Actor_03/03-01-04-01-01-01-03.png,M,Kids are talking by the door
962,calm,./data/engie/Actor_03/03-02-02-02-01-02-03.png,M,Kids are talking by the door
963,disgust,./data/engie/Actor_03/03-01-07-01-01-02-03.png,M,Kids are talking by the door
964,disgust,./data/engie/Actor_03/03-01-07-02-02-02-03.png,M,Dogs are sitting by the door
965,neutral,./data/engie/Actor_03/03-02-01-01-02-01-03.png,M,Dogs are sitting by the door
966,calm,./data/engie/Actor_03/03-02-02-01-02-02-03.png,M,Dogs are sitting by the door
967,sad,./data/engie/Actor_03/03-01-04-02-02-01-03.png,M,Dogs are sitting by the door
968,surprised,./data/engie/Actor_03/03-01-08-02-02-02-03.png,M,Dogs are sitting by the door
969,surprised,./data/engie/Actor_03/03-01-08-01-01-02-03.png,M,Kids are talking by the door
970,angry,./data/engie/Actor_03/03-01-05-01-01-01-03.png,M,Kids are talking by the door
971,happy,./data/engie/Actor_03/03-02-03-02-01-02-03.png,M,Kids are talking by the door
972,fearful,./data/engie/Actor_03/03-01-06-01-01-02-03.png,M,Kids are talking by the door
973,fearful,./data/engie/Actor_03/03-01-06-02-02-02-03.png,M,Dogs are sitting by the door
974,happy,./data/engie/Actor_03/03-02-03-01-02-02-03.png,M,Dogs are sitting by the door
975,angry,./data/engie/Actor_03/03-01-05-02-02-01-03.png,M,Dogs are sitting by the door
976,disgust,./data/engie/Actor_03/03-01-07-01-02-01-03.png,M,Dogs are sitting by the door
977,calm,./data/engie/Actor_03/03-02-02-02-02-01-03.png,M,Dogs are sitting by the door
978,sad,./data/engie/Actor_03/03-01-04-01-02-02-03.png,M,Dogs are sitting by the door
979,sad,./data/engie/Actor_03/03-01-04-02-01-02-03.png,M,Kids are talking by the door
980,calm,./data/engie/Actor_03/03-02-02-01-01-01-03.png,M,Kids are talking by the door
981,neutral,./data/engie/Actor_03/03-02-01-01-01-02-03.png,M,Kids are talking by the door
982,disgust,./data/engie/Actor_03/03-01-07-02-01-01-03.png,M,Kids are talking by the door
983,surprised,./data/engie/Actor_03/03-01-08-02-01-01-03.png,M,Kids are talking by the door
984,surprised,./data/engie/Actor_03/03-01-08-01-02-01-03.png,M,Dogs are sitting by the door
985,fearful,./data/engie/Actor_03/03-02-06-01-01-02-03.png,M,Kids are talking by the door
986,angry,./data/engie/Actor_03/03-02-05-01-01-01-03.png,M,Kids are talking by the door
987,happy,./data/engie/Actor_03/03-01-03-02-01-02-03.png,M,Kids are talking by the door
988,happy,./data/engie/Actor_03/03-01-03-01-02-02-03.png,M,Dogs are sitting by the door
989,angry,./data/engie/Actor_03/03-02-05-02-02-01-03.png,M,Dogs are sitting by the door
990,fearful,./data/engie/Actor_03/03-02-06-02-02-02-03.png,M,Dogs are sitting by the door
991,calm,./data/engie/Actor_03/03-01-02-02-02-01-03.png,M,Dogs are sitting by the door
992,sad,./data/engie/Actor_03/03-02-04-01-02-02-03.png,M,Dogs are sitting by the door
993,neutral,./data/engie/Actor_03/03-01-01-01-01-02-03.png,M,Kids are talking by the door
994,sad,./data/engie/Actor_03/03-02-04-02-01-02-03.png,M,Kids are talking by the door
995,calm,./data/engie/Actor_03/03-01-02-01-01-01-03.png,M,Kids are talking by the door
996,fearful,./data/engie/Actor_02/03-01-06-01-02-02-02.png,F,Dogs are sitting by the door
997,happy,./data/engie/Actor_02/03-02-03-02-02-02-02.png,F,Dogs are sitting by the door
998,angry,./data/engie/Actor_02/03-01-05-01-02-01-02.png,F,Dogs are sitting by the door
999,angry,./data/engie/Actor_02/03-01-05-02-01-01-02.png,F,Kids are talking by the door
1000,happy,./data/engie/Actor_02/03-02-03-01-01-02-02.png,F,Kids are talking by the door
1001,fearful,./data/engie/Actor_02/03-01-06-02-01-02-02.png,F,Kids are talking by the door
1002,sad,./data/engie/Actor_02/03-01-04-01-01-02-02.png,F,Kids are talking by the door
1003,calm,./data/engie/Actor_02/03-02-02-02-01-01-02.png,F,Kids are talking by the door
1004,disgust,./data/engie/Actor_02/03-01-07-01-01-01-02.png,F,Kids are talking by the door
1005,disgust,./data/engie/Actor_02/03-01-07-02-02-01-02.png,F,Dogs are sitting by the door
1006,neutral,./data/engie/Actor_02/03-02-01-01-02-02-02.png,F,Dogs are sitting by the door
1007,calm,./data/engie/Actor_02/03-02-02-01-02-01-02.png,F,Dogs are sitting by the door
1008,sad,./data/engie/Actor_02/03-01-04-02-02-02-02.png,F,Dogs are sitting by the door
1009,surprised,./data/engie/Actor_02/03-01-08-02-02-01-02.png,F,Dogs are sitting by the door
1010,surprised,./data/engie/Actor_02/03-01-08-01-01-01-02.png,F,Kids are talking by the door
1011,happy,./data/engie/Actor_02/03-01-03-02-02-02-02.png,F,Dogs are sitting by the door
1012,angry,./data/engie/Actor_02/03-02-05-01-02-01-02.png,F,Dogs are sitting by the door
1013,fearful,./data/engie/Actor_02/03-02-06-01-02-02-02.png,F,Dogs are sitting by the door
1014,fearful,./data/engie/Actor_02/03-02-06-02-01-02-02.png,F,Kids are talking by the door
1015,angry,./data/engie/Actor_02/03-02-05-02-01-01-02.png,F,Kids are talking by the door
1016,happy,./data/engie/Actor_02/03-01-03-01-01-02-02.png,F,Kids are talking by the door
1017,sad,./data/engie/Actor_02/03-02-04-01-01-02-02.png,F,Kids are talking by the door
1018,calm,./data/engie/Actor_02/03-01-02-02-01-01-02.png,F,Kids are talking by the door
1019,calm,./data/engie/Actor_02/03-01-02-01-02-01-02.png,F,Dogs are sitting by the door
1020,sad,./data/engie/Actor_02/03-02-04-02-02-02-02.png,F,Dogs are sitting by the door
1021,neutral,./data/engie/Actor_02/03-01-01-01-02-02-02.png,F,Dogs are sitting by the door
1022,fearful,./data/engie/Actor_02/03-02-06-01-01-01-02.png,F,Kids are talking by the door
1023,angry,./data/engie/Actor_02/03-02-05-01-01-02-02.png,F,Kids are talking by the door
1024,happy,./data/engie/Actor_02/03-01-03-02-01-01-02.png,F,Kids are talking by the door
1025,happy,./data/engie/Actor_02/03-01-03-01-02-01-02.png,F,Dogs are sitting by the door
1026,angry,./data/engie/Actor_02/03-02-05-02-02-02-02.png,F,Dogs are sitting by the door
1027,fearful,./data/engie/Actor_02/03-02-06-02-02-01-02.png,F,Dogs are sitting by the door
1028,calm,./data/engie/Actor_02/03-01-02-02-02-02-02.png,F,Dogs are sitting by the door
1029,sad,./data/engie/Actor_02/03-02-04-01-02-01-02.png,F,Dogs are sitting by the door
1030,neutral,./data/engie/Actor_02/03-01-01-01-01-01-02.png,F,Kids are talking by the door
1031,sad,./data/engie/Actor_02/03-02-04-02-01-01-02.png,F,Kids are talking by the door
1032,calm,./data/engie/Actor_02/03-01-02-01-01-02-02.png,F,Kids are talking by the door
1033,angry,./data/engie/Actor_02/03-01-05-01-01-02-02.png,F,Kids are talking by the door
1034,happy,./data/engie/Actor_02/03-02-03-02-01-01-02.png,F,Kids are talking by the door
1035,fearful,./data/engie/Actor_02/03-01-06-01-01-01-02.png,F,Kids are talking by the door
1036,fearful,./data/engie/Actor_02/03-01-06-02-02-01-02.png,F,Dogs are sitting by the door
1037,happy,./data/engie/Actor_02/03-02-03-01-02-01-02.png,F,Dogs are sitting by the door
1038,angry,./data/engie/Actor_02/03-01-05-02-02-02-02.png,F,Dogs are sitting by the door
1039,disgust,./data/engie/Actor_02/03-01-07-01-02-02-02.png,F,Dogs are sitting by the door
1040,calm,./data/engie/Actor_02/03-02-02-02-02-02-02.png,F,Dogs are sitting by the door
1041,sad,./data/engie/Actor_02/03-01-04-01-02-01-02.png,F,Dogs are sitting by the door
1042,sad,./data/engie/Actor_02/03-01-04-02-01-01-02.png,F,Kids are talking by the door
1043,calm,./data/engie/Actor_02/03-02-02-01-01-02-02.png,F,Kids are talking by the door
1044,neutral,./data/engie/Actor_02/03-02-01-01-01-01-02.png,F,Kids are talking by the door
1045,disgust,./data/engie/Actor_02/03-01-07-02-01-02-02.png,F,Kids are talking by the door
1046,surprised,./data/engie/Actor_02/03-01-08-02-01-02-02.png,F,Kids are talking by the door
1047,surprised,./data/engie/Actor_02/03-01-08-01-02-02-02.png,F,Dogs are sitting by the door
1048,neutral,./data/engie/Actor_02/03-01-01-01-02-01-02.png,F,Dogs are sitting by the door
1049,calm,./data/engie/Actor_02/03-01-02-01-02-02-02.png,F,Dogs are sitting by the door
1050,sad,./data/engie/Actor_02/03-02-04-02-02-01-02.png,F,Dogs are sitting by the door
1051,sad,./data/engie/Actor_02/03-02-04-01-01-01-02.png,F,Kids are talking by the door
1052,calm,./data/engie/Actor_02/03-01-02-02-01-02-02.png,F,Kids are talking by the door
1053,angry,./data/engie/Actor_02/03-02-05-02-01-02-02.png,F,Kids are talking by the door
1054,happy,./data/engie/Actor_02/03-01-03-01-01-01-02.png,F,Kids are talking by the door
1055,fearful,./data/engie/Actor_02/03-02-06-02-01-01-02.png,F,Kids are talking by the door
1056,fearful,./data/engie/Actor_02/03-02-06-01-02-01-02.png,F,Dogs are sitting by the door
1057,happy,./data/engie/Actor_02/03-01-03-02-02-01-02.png,F,Dogs are sitting by the door
1058,angry,./data/engie/Actor_02/03-02-05-01-02-02-02.png,F,Dogs are sitting by the door
1059,calm,./data/engie/Actor_02/03-02-02-01-02-02-02.png,F,Dogs are sitting by the door
1060,sad,./data/engie/Actor_02/03-01-04-02-02-01-02.png,F,Dogs are sitting by the door
1061,disgust,./data/engie/Actor_02/03-01-07-02-02-02-02.png,F,Dogs are sitting by the door
1062,neutral,./data/engie/Actor_02/03-02-01-01-02-01-02.png,F,Dogs are sitting by the door
1063,disgust,./data/engie/Actor_02/03-01-07-01-01-02-02.png,F,Kids are talking by the door
1064,sad,./data/engie/Actor_02/03-01-04-01-01-01-02.png,F,Kids are talking by the door
1065,calm,./data/engie/Actor_02/03-02-02-02-01-02-02.png,F,Kids are talking by the door
1066,fearful,./data/engie/Actor_02/03-01-06-02-01-01-02.png,F,Kids are talking by the door
1067,angry,./data/engie/Actor_02/03-01-05-02-01-02-02.png,F,Kids are talking by the door
1068,happy,./data/engie/Actor_02/03-02-03-01-01-01-02.png,F,Kids are talking by the door
1069,happy,./data/engie/Actor_02/03-02-03-02-02-01-02.png,F,Dogs are sitting by the door
1070,angry,./data/engie/Actor_02/03-01-05-01-02-02-02.png,F,Dogs are sitting by the door
1071,fearful,./data/engie/Actor_02/03-01-06-01-02-01-02.png,F,Dogs are sitting by the door
1072,surprised,./data/engie/Actor_02/03-01-08-01-01-02-02.png,F,Kids are talking by the door
1073,surprised,./data/engie/Actor_02/03-01-08-02-02-02-02.png,F,Dogs are sitting by the door
1074,neutral,./data/engie/Actor_02/03-02-01-01-01-02-02.png,F,Kids are talking by the door
1075,disgust,./data/engie/Actor_02/03-01-07-02-01-01-02.png,F,Kids are talking by the door
1076,sad,./data/engie/Actor_02/03-01-04-02-01-02-02.png,F,Kids are talking by the door
1077,calm,./data/engie/Actor_02/03-02-02-01-01-01-02.png,F,Kids are talking by the door
1078,calm,./data/engie/Actor_02/03-02-02-02-02-01-02.png,F,Dogs are sitting by the door
1079,sad,./data/engie/Actor_02/03-01-04-01-02-02-02.png,F,Dogs are sitting by the door
1080,disgust,./data/engie/Actor_02/03-01-07-01-02-01-02.png,F,Dogs are sitting by the door
1081,happy,./data/engie/Actor_02/03-02-03-01-02-02-02.png,F,Dogs are sitting by the door
1082,angry,./data/engie/Actor_02/03-01-05-02-02-01-02.png,F,Dogs are sitting by the door
1083,fearful,./data/engie/Actor_02/03-01-06-02-02-02-02.png,F,Dogs are sitting by the door
1084,fearful,./data/engie/Actor_02/03-01-06-01-01-02-02.png,F,Kids are talking by the door
1085,angry,./data/engie/Actor_02/03-01-05-01-01-01-02.png,F,Kids are talking by the door
1086,happy,./data/engie/Actor_02/03-02-03-02-01-02-02.png,F,Kids are talking by the door
1087,surprised,./data/engie/Actor_02/03-01-08-01-02-01-02.png,F,Dogs are sitting by the door
1088,surprised,./data/engie/Actor_02/03-01-08-02-01-01-02.png,F,Kids are talking by the door
1089,sad,./data/engie/Actor_02/03-02-04-02-01-02-02.png,F,Kids are talking by the door
1090,calm,./data/engie/Actor_02/03-01-02-01-01-01-02.png,F,Kids are talking by the door
1091,neutral,./data/engie/Actor_02/03-01-01-01-01-02-02.png,F,Kids are talking by the door
1092,calm,./data/engie/Actor_02/03-01-02-02-02-01-02.png,F,Dogs are sitting by the door
1093,sad,./data/engie/Actor_02/03-02-04-01-02-02-02.png,F,Dogs are sitting by the door
1094,fearful,./data/engie/Actor_02/03-02-06-02-02-02-02.png,F,Dogs are sitting by the door
1095,happy,./data/engie/Actor_02/03-01-03-01-02-02-02.png,F,Dogs are sitting by the door
1096,angry,./data/engie/Actor_02/03-02-05-02-02-01-02.png,F,Dogs are sitting by the door
1097,angry,./data/engie/Actor_02/03-02-05-01-01-01-02.png,F,Kids are talking by the door
1098,happy,./data/engie/Actor_02/03-01-03-02-01-02-02.png,F,Kids are talking by the door
1099,fearful,./data/engie/Actor_02/03-02-06-01-01-02-02.png,F,Kids are talking by the door
1100,calm,./data/engie/Actor_05/03-01-02-01-02-01-05.png,M,Dogs are sitting by the door
1101,sad,./data/engie/Actor_05/03-02-04-02-02-02-05.png,M,Dogs are sitting by the door
1102,neutral,./data/engie/Actor_05/03-01-01-01-02-02-05.png,M,Dogs are sitting by the door
1103,sad,./data/engie/Actor_05/03-02-04-01-01-02-05.png,M,Kids are talking by the door
1104,calm,./data/engie/Actor_05/03-01-02-02-01-01-05.png,M,Kids are talking by the door
1105,fearful,./data/engie/Actor_05/03-02-06-02-01-02-05.png,M,Kids are talking by the door
1106,angry,./data/engie/Actor_05/03-02-05-02-01-01-05.png,M,Kids are talking by the door
1107,happy,./data/engie/Actor_05/03-01-03-01-01-02-05.png,M,Kids are talking by the door
1108,happy,./data/engie/Actor_05/03-01-03-02-02-02-05.png,M,Dogs are sitting by the door
1109,angry,./data/engie/Actor_05/03-02-05-01-02-01-05.png,M,Dogs are sitting by the door
1110,fearful,./data/engie/Actor_05/03-02-06-01-02-02-05.png,M,Dogs are sitting by the door
1111,disgust,./data/engie/Actor_05/03-01-07-02-02-01-05.png,M,Dogs are sitting by the door
1112,neutral,./data/engie/Actor_05/03-02-01-01-02-02-05.png,M,Dogs are sitting by the door
1113,calm,./data/engie/Actor_05/03-02-02-01-02-01-05.png,M,Dogs are sitting by the door
1114,sad,./data/engie/Actor_05/03-01-04-02-02-02-05.png,M,Dogs are sitting by the door
1115,sad,./data/engie/Actor_05/03-01-04-01-01-02-05.png,M,Kids are talking by the door
1116,calm,./data/engie/Actor_05/03-02-02-02-01-01-05.png,M,Kids are talking by the door
1117,disgust,./data/engie/Actor_05/03-01-07-01-01-01-05.png,M,Kids are talking by the door
1118,angry,./data/engie/Actor_05/03-01-05-02-01-01-05.png,M,Kids are talking by the door
1119,happy,./data/engie/Actor_05/03-02-03-01-01-02-05.png,M,Kids are talking by the door
1120,fearful,./data/engie/Actor_05/03-01-06-02-01-02-05.png,M,Kids are talking by the door
1121,fearful,./data/engie/Actor_05/03-01-06-01-02-02-05.png,M,Dogs are sitting by the door
1122,happy,./data/engie/Actor_05/03-02-03-02-02-02-05.png,M,Dogs are sitting by the door
1123,angry,./data/engie/Actor_05/03-01-05-01-02-01-05.png,M,Dogs are sitting by the door
1124,surprised,./data/engie/Actor_05/03-01-08-01-01-01-05.png,M,Kids are talking by the door
1125,surprised,./data/engie/Actor_05/03-01-08-02-02-01-05.png,M,Dogs are sitting by the door
1126,sad,./data/engie/Actor_05/03-01-04-02-01-01-05.png,M,Kids are talking by the door
1127,calm,./data/engie/Actor_05/03-02-02-01-01-02-05.png,M,Kids are talking by the door
1128,neutral,./data/engie/Actor_05/03-02-01-01-01-01-05.png,M,Kids are talking by the door
1129,disgust,./data/engie/Actor_05/03-01-07-02-01-02-05.png,M,Kids are talking by the door
1130,disgust,./data/engie/Actor_05/03-01-07-01-02-02-05.png,M,Dogs are sitting by the door
1131,calm,./data/engie/Actor_05/03-02-02-02-02-02-05.png,M,Dogs are sitting by the door
1132,sad,./data/engie/Actor_05/03-01-04-01-02-01-05.png,M,Dogs are sitting by the door
1133,fearful,./data/engie/Actor_05/03-01-06-02-02-01-05.png,M,Dogs are sitting by the door
1134,happy,./data/engie/Actor_05/03-02-03-01-02-01-05.png,M,Dogs are sitting by the door
1135,angry,./data/engie/Actor_05/03-01-05-02-02-02-05.png,M,Dogs are sitting by the door
1136,angry,./data/engie/Actor_05/03-01-05-01-01-02-05.png,M,Kids are talking by the door
1137,happy,./data/engie/Actor_05/03-02-03-02-01-01-05.png,M,Kids are talking by the door
1138,fearful,./data/engie/Actor_05/03-01-06-01-01-01-05.png,M,Kids are talking by the door
1139,surprised,./data/engie/Actor_05/03-01-08-01-02-02-05.png,M,Dogs are sitting by the door
1140,surprised,./data/engie/Actor_05/03-01-08-02-01-02-05.png,M,Kids are talking by the door
1141,neutral,./data/engie/Actor_05/03-01-01-01-01-01-05.png,M,Kids are talking by the door
1142,sad,./data/engie/Actor_05/03-02-04-02-01-01-05.png,M,Kids are talking by the door
1143,calm,./data/engie/Actor_05/03-01-02-01-01-02-05.png,M,Kids are talking by the door
1144,calm,./data/engie/Actor_05/03-01-02-02-02-02-05.png,M,Dogs are sitting by the door
1145,sad,./data/engie/Actor_05/03-02-04-01-02-01-05.png,M,Dogs are sitting by the door
