,category,emotion,file_path,gender,intensity,statement
1411,good,happy,./data/Actor_08/03-01-03-01-02-01-08.png,F,normal,Dogs are sitting by the door
1412,good,calm,./data/Actor_08/03-01-02-02-02-02-08.png,F,strong,Dogs are sitting by the door
1413,good,neutral,./data/Actor_08/03-01-01-01-01-01-08.png,F,normal,Kids are talking by the door
1414,good,calm,./data/Actor_08/03-01-02-01-01-02-08.png,F,normal,Kids are talking by the door
1415,bad,surprised,./data/Actor_08/03-01-08-02-01-02-08.png,F,strong,Kids are talking by the door
1416,bad,surprised,./data/Actor_08/03-01-08-01-02-02-08.png,F,normal,Dogs are sitting by the door
1417,bad,angry,./data/Actor_08/03-01-05-01-01-02-08.png,F,normal,Kids are talking by the door
1418,bad,fearful,./data/Actor_08/03-01-06-01-01-01-08.png,F,normal,Kids are talking by the door
1419,bad,fearful,./data/Actor_08/03-01-06-02-02-01-08.png,F,strong,Dogs are sitting by the door
1420,bad,angry,./data/Actor_08/03-01-05-02-02-02-08.png,F,strong,Dogs are sitting by the door
1421,bad,disgust,./data/Actor_08/03-01-07-01-02-02-08.png,F,normal,Dogs are sitting by the door
1422,bad,sad,./data/Actor_08/03-01-04-01-02-01-08.png,F,normal,Dogs are sitting by the door
1423,bad,sad,./data/Actor_08/03-01-04-02-01-01-08.png,F,strong,Kids are talking by the door
1424,bad,disgust,./data/Actor_08/03-01-07-02-01-02-08.png,F,strong,Kids are talking by the door
1425,bad,surprised,./data/Actor_08/03-01-08-02-02-01-08.png,F,strong,Dogs are sitting by the door
1426,bad,surprised,./data/Actor_08/03-01-08-01-01-01-08.png,F,normal,Kids are talking by the door
1427,bad,fearful,./data/Actor_08/03-01-06-01-02-02-08.png,F,normal,Dogs are sitting by the door
1428,bad,angry,./data/Actor_08/03-01-05-01-02-01-08.png,F,normal,Dogs are sitting by the door
1429,bad,angry,./data/Actor_08/03-01-05-02-01-01-08.png,F,strong,Kids are talking by the door
1430,bad,fearful,./data/Actor_08/03-01-06-02-01-02-08.png,F,strong,Kids are talking by the door
1431,bad,sad,./data/Actor_08/03-01-04-01-01-02-08.png,F,normal,Kids are talking by the door
1432,bad,disgust,./data/Actor_08/03-01-07-01-01-01-08.png,F,normal,Kids are talking by the door
1433,bad,disgust,./data/Actor_08/03-01-07-02-02-01-08.png,F,strong,Dogs are sitting by the door
1434,bad,sad,./data/Actor_08/03-01-04-02-02-02-08.png,F,strong,Dogs are sitting by the door
1435,good,happy,./data/Actor_08/03-01-03-02-02-02-08.png,F,strong,Dogs are sitting by the door
1436,good,happy,./data/Actor_08/03-01-03-01-01-02-08.png,F,normal,Kids are talking by the door
1437,good,calm,./data/Actor_08/03-01-02-02-01-01-08.png,F,strong,Kids are talking by the door
1438,good,calm,./data/Actor_08/03-01-02-01-02-01-08.png,F,normal,Dogs are sitting by the door
1439,good,neutral,./data/Actor_08/03-01-01-01-02-02-08.png,F,normal,Dogs are sitting by the door
